 #the tildeD tensor -- Eq. 12 of TAS17
 # in units of [ dimensionless ] 
#                             |                                      symmetric part                                     ||              asymmetric part              |
   # EFERMI(eV)      omega(eV)             xx             yy             zz             xy             xz             yz              x              y              z
   0.608000E+01   0.625000E-01  -0.171513E-02  -0.169632E-02   0.392767E-02   0.961815E-05   0.582096E-05  -0.273543E-04   0.764940E-04   0.574678E-05  -0.214136E-05
   0.608250E+01   0.625000E-01  -0.174832E-02  -0.172828E-02   0.398391E-02   0.101329E-04   0.612554E-05  -0.289966E-04   0.817765E-04   0.605085E-05  -0.223036E-05
   0.608500E+01   0.625000E-01  -0.177701E-02  -0.175574E-02   0.402987E-02   0.106396E-04   0.642731E-05  -0.306787E-04   0.870576E-04   0.635237E-05  -0.231663E-05
   0.608750E+01   0.625000E-01  -0.180157E-02  -0.177902E-02   0.406674E-02   0.111395E-04   0.672671E-05  -0.323981E-04   0.923383E-04   0.665175E-05  -0.240034E-05
   0.609000E+01   0.625000E-01  -0.182251E-02  -0.179858E-02   0.409557E-02   0.116352E-04   0.702417E-05  -0.341546E-04   0.976180E-04   0.694932E-05  -0.248182E-05
   0.609250E+01   0.625000E-01  -0.184033E-02  -0.181499E-02   0.411730E-02   0.121269E-04   0.732011E-05  -0.359527E-04   0.102892E-03   0.724541E-05  -0.256153E-05
   0.609500E+01   0.625000E-01  -0.185526E-02  -0.182859E-02   0.413278E-02   0.126123E-04   0.761484E-05  -0.377966E-04   0.108159E-03   0.754040E-05  -0.263971E-05
   0.609750E+01   0.625000E-01  -0.186745E-02  -0.183946E-02   0.414276E-02   0.130910E-04   0.790863E-05  -0.396849E-04   0.113421E-03   0.783464E-05  -0.271637E-05
   0.610000E+01   0.625000E-01  -0.187719E-02  -0.184774E-02   0.414790E-02   0.135658E-04   0.820181E-05  -0.416135E-04   0.118683E-03   0.812839E-05  -0.279161E-05
   0.610250E+01   0.625000E-01  -0.188494E-02  -0.185390E-02   0.414878E-02   0.140388E-04   0.849471E-05  -0.435827E-04   0.123947E-03   0.842184E-05  -0.286586E-05
   0.610500E+01   0.625000E-01  -0.189094E-02  -0.185840E-02   0.414593E-02   0.145086E-04   0.878757E-05  -0.455982E-04   0.129209E-03   0.871526E-05  -0.293952E-05
   0.610750E+01   0.625000E-01  -0.189519E-02  -0.186129E-02   0.413982E-02   0.149727E-04   0.908060E-05  -0.476634E-04   0.134472E-03   0.900893E-05  -0.301263E-05
   0.611000E+01   0.625000E-01  -0.189774E-02  -0.186239E-02   0.413086E-02   0.154318E-04   0.937397E-05  -0.497751E-04   0.139739E-03   0.930307E-05  -0.308500E-05
   0.611250E+01   0.625000E-01  -0.189895E-02  -0.186192E-02   0.411940E-02   0.158895E-04   0.966791E-05  -0.519282E-04   0.145018E-03   0.959782E-05  -0.315683E-05
   0.611500E+01   0.625000E-01  -0.189915E-02  -0.186040E-02   0.410577E-02   0.163470E-04   0.996267E-05  -0.541251E-04   0.150310E-03   0.989333E-05  -0.322868E-05
   0.611750E+01   0.625000E-01  -0.189833E-02  -0.185809E-02   0.409026E-02   0.168015E-04   0.102584E-04  -0.563732E-04   0.155613E-03   0.101898E-04  -0.330082E-05
   0.612000E+01   0.625000E-01  -0.189637E-02  -0.185473E-02   0.407313E-02   0.172508E-04   0.105552E-04  -0.586747E-04   0.160928E-03   0.104874E-04  -0.337297E-05
   0.612250E+01   0.625000E-01  -0.189344E-02  -0.185014E-02   0.405460E-02   0.176969E-04   0.108532E-04  -0.610239E-04   0.166261E-03   0.107863E-04  -0.344493E-05
   0.612500E+01   0.625000E-01  -0.188988E-02  -0.184472E-02   0.403486E-02   0.181437E-04   0.111527E-04  -0.634168E-04   0.171621E-03   0.110866E-04  -0.351717E-05
   0.612750E+01   0.625000E-01  -0.188582E-02  -0.183896E-02   0.401412E-02   0.185910E-04   0.114537E-04  -0.658587E-04   0.177010E-03   0.113885E-04  -0.359030E-05
   0.613000E+01   0.625000E-01  -0.188110E-02  -0.183280E-02   0.399252E-02   0.190353E-04   0.117564E-04  -0.683571E-04   0.182421E-03   0.116920E-04  -0.366422E-05
   0.613250E+01   0.625000E-01  -0.187566E-02  -0.182583E-02   0.397017E-02   0.194749E-04   0.120608E-04  -0.709123E-04   0.187857E-03   0.119972E-04  -0.373844E-05
   0.613500E+01   0.625000E-01  -0.186977E-02  -0.181807E-02   0.394725E-02   0.199133E-04   0.123671E-04  -0.735181E-04   0.193330E-03   0.123044E-04  -0.381306E-05
   0.613750E+01   0.625000E-01  -0.186366E-02  -0.181005E-02   0.392388E-02   0.203541E-04   0.126754E-04  -0.761719E-04   0.198847E-03   0.126137E-04  -0.388883E-05
   0.614000E+01   0.625000E-01  -0.185727E-02  -0.180205E-02   0.390012E-02   0.207957E-04   0.129859E-04  -0.788801E-04   0.204403E-03   0.129250E-04  -0.396606E-05
   0.614250E+01   0.625000E-01  -0.185043E-02  -0.179375E-02   0.387604E-02   0.212335E-04   0.132985E-04  -0.816511E-04   0.209993E-03   0.132383E-04  -0.404426E-05
   0.614500E+01   0.625000E-01  -0.184322E-02  -0.178482E-02   0.385175E-02   0.216676E-04   0.136134E-04  -0.844847E-04   0.215626E-03   0.135541E-04  -0.412308E-05
   0.614750E+01   0.625000E-01  -0.183589E-02  -0.177552E-02   0.382739E-02   0.221030E-04   0.139308E-04  -0.873729E-04   0.221316E-03   0.138724E-04  -0.420308E-05
   0.615000E+01   0.625000E-01  -0.182853E-02  -0.176632E-02   0.380295E-02   0.225420E-04   0.142507E-04  -0.903123E-04   0.227063E-03   0.141932E-04  -0.428494E-05
   0.615250E+01   0.625000E-01  -0.182097E-02  -0.175722E-02   0.377843E-02   0.229806E-04   0.145731E-04  -0.933133E-04   0.232856E-03   0.145163E-04  -0.436849E-05
   0.615500E+01   0.625000E-01  -0.181315E-02  -0.174784E-02   0.375394E-02   0.234150E-04   0.148982E-04  -0.963878E-04   0.238701E-03   0.148421E-04  -0.445312E-05
   0.615750E+01   0.625000E-01  -0.180524E-02  -0.173807E-02   0.372962E-02   0.238479E-04   0.152262E-04  -0.995315E-04   0.244612E-03   0.151710E-04  -0.453896E-05
   0.616000E+01   0.625000E-01  -0.179739E-02  -0.172825E-02   0.370545E-02   0.242846E-04   0.155571E-04  -0.102730E-03   0.250593E-03   0.155028E-04  -0.462678E-05
   0.616250E+01   0.625000E-01  -0.178954E-02  -0.171867E-02   0.368134E-02   0.247244E-04   0.158907E-04  -0.105984E-03   0.256637E-03   0.158372E-04  -0.471687E-05
   0.616500E+01   0.625000E-01  -0.178157E-02  -0.170918E-02   0.365738E-02   0.251622E-04   0.162274E-04  -0.109315E-03   0.262743E-03   0.161745E-04  -0.480869E-05
   0.616750E+01   0.625000E-01  -0.177354E-02  -0.169946E-02   0.363374E-02   0.255970E-04   0.165676E-04  -0.112732E-03   0.268925E-03   0.165153E-04  -0.490192E-05
   0.617000E+01   0.625000E-01  -0.176558E-02  -0.168958E-02   0.361045E-02   0.260333E-04   0.169111E-04  -0.116219E-03   0.275192E-03   0.168597E-04  -0.499715E-05
   0.617250E+01   0.625000E-01  -0.175773E-02  -0.167984E-02   0.358732E-02   0.264741E-04   0.172575E-04  -0.119759E-03   0.281533E-03   0.172070E-04  -0.509499E-05
   0.617500E+01   0.625000E-01  -0.174987E-02  -0.167036E-02   0.356437E-02   0.269165E-04   0.176071E-04  -0.123368E-03   0.287948E-03   0.175572E-04  -0.519520E-05
   0.617750E+01   0.625000E-01  -0.174202E-02  -0.166095E-02   0.354182E-02   0.273566E-04   0.179607E-04  -0.127074E-03   0.294451E-03   0.179114E-04  -0.529727E-05
   0.618000E+01   0.625000E-01  -0.173427E-02  -0.165143E-02   0.351976E-02   0.277962E-04   0.183185E-04  -0.130875E-03   0.301055E-03   0.182699E-04  -0.540142E-05
   0.618250E+01   0.625000E-01  -0.172664E-02  -0.164189E-02   0.349802E-02   0.282393E-04   0.186796E-04  -0.134739E-03   0.307749E-03   0.186318E-04  -0.550835E-05
   0.618500E+01   0.625000E-01  -0.171908E-02  -0.163257E-02   0.347644E-02   0.286861E-04   0.190437E-04  -0.138662E-03   0.314522E-03   0.189967E-04  -0.561817E-05
   0.618750E+01   0.625000E-01  -0.171159E-02  -0.162352E-02   0.345520E-02   0.291334E-04   0.194121E-04  -0.142677E-03   0.321393E-03   0.193656E-04  -0.573043E-05
   0.619000E+01   0.625000E-01  -0.170425E-02  -0.161456E-02   0.343457E-02   0.295799E-04   0.197855E-04  -0.146811E-03   0.328386E-03   0.197395E-04  -0.584504E-05
   0.619250E+01   0.625000E-01  -0.169705E-02  -0.160555E-02   0.341445E-02   0.300283E-04   0.201633E-04  -0.151038E-03   0.335490E-03   0.201181E-04  -0.596253E-05
   0.619500E+01   0.625000E-01  -0.168995E-02  -0.159663E-02   0.339454E-02   0.304806E-04   0.205443E-04  -0.155321E-03   0.342684E-03   0.204998E-04  -0.608330E-05
   0.619750E+01   0.625000E-01  -0.168293E-02  -0.158799E-02   0.337484E-02   0.309357E-04   0.209290E-04  -0.159678E-03   0.349973E-03   0.208851E-04  -0.620710E-05
   0.620000E+01   0.625000E-01  -0.167612E-02  -0.157962E-02   0.335571E-02   0.313918E-04   0.213194E-04  -0.164160E-03   0.357398E-03   0.212759E-04  -0.633368E-05
 
 
#                             |                                      symmetric part                                     ||              asymmetric part              |
   # EFERMI(eV)      omega(eV)             xx             yy             zz             xy             xz             yz              x              y              z
   0.590000E+01   0.650000E-01   0.109084E-01   0.128243E-01  -0.274924E-03   0.929067E-04   0.671003E-04  -0.930095E-03  -0.837188E-04   0.659181E-04  -0.195002E-04
   0.590250E+01   0.650000E-01   0.102540E-01   0.120811E-01  -0.723072E-04   0.861184E-04   0.625799E-04  -0.835155E-03  -0.637131E-04   0.618190E-04  -0.185577E-04
   0.590500E+01   0.650000E-01   0.968008E-02   0.114179E-01   0.205670E-04   0.801508E-04   0.576298E-04  -0.742526E-03  -0.458270E-04   0.571739E-04  -0.176742E-04
   0.590750E+01   0.650000E-01   0.914734E-02   0.107958E-01  -0.495538E-04   0.746160E-04   0.523484E-04  -0.652009E-03  -0.290353E-04   0.520945E-04  -0.168116E-04
   0.591000E+01   0.650000E-01   0.861627E-02   0.101755E-01  -0.325272E-03   0.691608E-04   0.468148E-04  -0.563190E-03  -0.127028E-04   0.466886E-04  -0.159347E-04
   0.591250E+01   0.650000E-01   0.805125E-02   0.952015E-02  -0.823605E-03   0.635176E-04   0.411023E-04  -0.475839E-03   0.279050E-05   0.410564E-04  -0.150089E-04
   0.591500E+01   0.650000E-01   0.742654E-02   0.880120E-02  -0.152305E-02   0.575361E-04   0.352939E-04  -0.390453E-03   0.155961E-04   0.352996E-04  -0.139997E-04
   0.591750E+01   0.650000E-01   0.673196E-02   0.800390E-02  -0.235761E-02   0.511898E-04   0.294956E-04  -0.308777E-03   0.225265E-04   0.295348E-04  -0.128748E-04
   0.592000E+01   0.650000E-01   0.597553E-02   0.713109E-02  -0.322089E-02   0.445634E-04   0.238439E-04  -0.234005E-03   0.200541E-04   0.239046E-04  -0.116096E-04
   0.592250E+01   0.650000E-01   0.518091E-02   0.620288E-02  -0.398139E-02   0.378314E-04   0.185052E-04  -0.170241E-03   0.609018E-05   0.185785E-04  -0.101976E-04
   0.592500E+01   0.650000E-01   0.437991E-02   0.525164E-02  -0.450844E-02   0.312261E-04   0.136624E-04  -0.121065E-03  -0.181847E-04   0.137410E-04  -0.866388E-05
   0.592750E+01   0.650000E-01   0.360374E-02   0.431458E-02  -0.470462E-02   0.249963E-04   0.948859E-05  -0.877386E-04  -0.476476E-04   0.956538E-05  -0.707095E-05
   0.593000E+01   0.650000E-01   0.287729E-02   0.342735E-02  -0.453489E-02   0.193606E-04   0.611017E-05  -0.682094E-04  -0.745944E-04   0.617872E-05  -0.551140E-05
   0.593250E+01   0.650000E-01   0.221858E-02   0.262041E-02  -0.403974E-02   0.144713E-04   0.357443E-05  -0.577479E-04  -0.917545E-04   0.363002E-05  -0.408490E-05
   0.593500E+01   0.650000E-01   0.164120E-02   0.191750E-02  -0.332382E-02   0.104015E-04   0.183556E-05  -0.509755E-04  -0.953128E-04   0.187631E-05  -0.287079E-05
   0.593750E+01   0.650000E-01   0.115574E-02   0.133438E-02  -0.252308E-02   0.715318E-05   0.767621E-06  -0.440119E-04  -0.861656E-04   0.794560E-06  -0.190949E-05
   0.594000E+01   0.650000E-01   0.768513E-03   0.877130E-03  -0.176437E-02   0.467594E-05   0.199317E-06  -0.354843E-04  -0.688447E-04   0.215363E-06  -0.120002E-05
   0.594250E+01   0.650000E-01   0.478837E-03   0.540929E-03  -0.113461E-02   0.288308E-05  -0.444099E-07  -0.260792E-04  -0.490446E-04  -0.357900E-07  -0.710785E-06
   0.594500E+01   0.650000E-01   0.277608E-03   0.310937E-03  -0.669626E-03   0.166308E-05  -0.109407E-06  -0.172909E-04  -0.313174E-04  -0.105224E-06  -0.395283E-06
   0.594750E+01   0.650000E-01   0.148829E-03   0.165572E-03  -0.361882E-03   0.890388E-06  -0.966619E-07  -0.103014E-04  -0.179800E-04  -0.948221E-07  -0.205313E-06
   0.595000E+01   0.650000E-01   0.733775E-04   0.812106E-04  -0.178645E-03   0.439242E-06  -0.634379E-07  -0.550758E-05  -0.929602E-05  -0.627023E-07  -0.989791E-07
   0.595250E+01   0.650000E-01   0.331081E-04   0.364993E-04  -0.803489E-04   0.198400E-06  -0.345932E-07  -0.264127E-05  -0.433044E-05  -0.343246E-07  -0.439963E-07
   0.595500E+01   0.650000E-01   0.136112E-04   0.149611E-04  -0.328385E-04   0.816164E-07  -0.162724E-07  -0.113582E-05  -0.181715E-05  -0.161824E-07  -0.179173E-07
   0.595750E+01   0.650000E-01   0.507871E-05   0.556970E-05  -0.121633E-04   0.304428E-07  -0.670897E-08  -0.437778E-06  -0.686337E-06  -0.668108E-08  -0.664710E-08
   0.596000E+01   0.650000E-01   0.171395E-05   0.187624E-05  -0.407258E-05   0.102582E-07  -0.244273E-08  -0.151138E-06  -0.233075E-06  -0.243471E-08  -0.223551E-08
   0.596250E+01   0.650000E-01   0.521564E-06   0.570094E-06  -0.122964E-05   0.311336E-08  -0.788342E-09  -0.467020E-07  -0.710727E-07  -0.786195E-09  -0.678808E-09
   0.596500E+01   0.650000E-01   0.142733E-06   0.155813E-06  -0.334035E-06   0.848909E-09  -0.225917E-09  -0.129051E-07  -0.194342E-07  -0.225382E-09  -0.185482E-09
   0.596750E+01   0.650000E-01   0.350470E-07   0.382148E-07  -0.814714E-07   0.207518E-09  -0.575324E-10  -0.318612E-08  -0.475878E-08  -0.574085E-10  -0.454855E-10
   0.597000E+01   0.650000E-01   0.770587E-08   0.839364E-08  -0.178075E-07   0.453986E-10  -0.130228E-10  -0.702170E-09  -0.104213E-08  -0.129964E-10  -0.998864E-11
   0.597250E+01   0.650000E-01   0.151460E-08   0.164820E-08  -0.348224E-08   0.887486E-11  -0.262000E-11  -0.138013E-09  -0.203855E-09  -0.261477E-11  -0.196075E-11
   0.597500E+01   0.650000E-01   0.265731E-09   0.288912E-09  -0.608302E-09   0.154829E-11  -0.468346E-12  -0.241735E-10  -0.355800E-10  -0.467467E-12  -0.343525E-12
   0.597750E+01   0.650000E-01   0.415620E-10   0.451493E-10  -0.947987E-10   0.240763E-12  -0.744010E-13  -0.376992E-11  -0.553507E-11  -0.742342E-13  -0.536356E-13
   0.598000E+01   0.650000E-01   0.578733E-11   0.628197E-11  -0.131616E-10   0.333355E-13  -0.105096E-13  -0.523166E-12  -0.766520E-12  -0.104425E-13  -0.745972E-14
   0.598250E+01   0.650000E-01   0.715741E-12   0.776456E-12  -0.162372E-11   0.410045E-14  -0.130668E-14  -0.645916E-13  -0.944533E-13  -0.130790E-14  -0.920336E-15
   0.598500E+01   0.650000E-01   0.779699E-13   0.845123E-13  -0.176219E-12   0.448464E-15  -0.149365E-15  -0.702587E-14  -0.102292E-13  -0.139185E-15  -0.999823E-16
   0.598750E+01   0.650000E-01   0.699263E-14   0.753553E-14  -0.156511E-13   0.400452E-16  -0.139336E-16  -0.755950E-15  -0.103548E-14  -0.118856E-16  -0.826096E-17
   0.599000E+01   0.650000E-01  -0.135439E-14  -0.132387E-14   0.393241E-14   0.747409E-17   0.269205E-17  -0.177920E-15  -0.175296E-15   0.278501E-17  -0.175745E-17
   0.599250E+01   0.650000E-01  -0.209749E-13  -0.207398E-13   0.551521E-13   0.637693E-16   0.421284E-16  -0.210184E-15   0.317862E-15   0.407499E-16  -0.185769E-16
   0.599500E+01   0.650000E-01  -0.195606E-12  -0.194052E-12   0.511901E-12   0.593976E-15   0.391080E-15  -0.249396E-14   0.229094E-14   0.379831E-15  -0.172306E-15
   0.599750E+01   0.650000E-01  -0.160699E-11  -0.159465E-11   0.419363E-11   0.487764E-14   0.321368E-14  -0.196610E-13   0.200186E-13   0.311863E-14  -0.141571E-14
   0.600000E+01   0.650000E-01  -0.117123E-10  -0.116254E-10   0.304909E-10   0.355740E-13   0.234231E-13  -0.146047E-12   0.143647E-12   0.227289E-13  -0.103183E-13
   0.600250E+01   0.650000E-01  -0.758880E-10  -0.753395E-10   0.197214E-09   0.230789E-12   0.151897E-12  -0.957149E-12   0.924284E-12   0.147450E-12  -0.669093E-13
   0.600500E+01   0.650000E-01  -0.437703E-09  -0.434596E-09   0.113603E-08   0.133356E-11   0.877466E-12  -0.555158E-11   0.533676E-11   0.852169E-12  -0.386303E-12
   0.600750E+01   0.650000E-01  -0.225000E-08  -0.223421E-08   0.583418E-08   0.687209E-11   0.452076E-11  -0.285898E-10   0.276202E-10   0.439209E-11  -0.198837E-11
   0.601000E+01   0.650000E-01  -0.103219E-07  -0.102499E-07   0.267429E-07   0.316238E-10   0.207982E-10  -0.131041E-09   0.128131E-09   0.202126E-10  -0.913597E-11
   0.601250E+01   0.650000E-01  -0.423220E-07  -0.420274E-07   0.109566E-06   0.130151E-09   0.855650E-10  -0.535884E-09   0.533001E-09   0.831767E-10  -0.375277E-10
   0.601500E+01   0.650000E-01  -0.155359E-06  -0.154279E-06   0.401860E-06   0.479878E-09   0.315321E-09  -0.195999E-08   0.199007E-08   0.306586E-09  -0.138050E-09
   0.601750E+01   0.650000E-01  -0.511583E-06  -0.508030E-06   0.132199E-05   0.158828E-08   0.104293E-08  -0.642701E-08   0.667996E-08   0.101425E-08  -0.455689E-09
   0.602000E+01   0.650000E-01  -0.151457E-05  -0.150407E-05   0.390936E-05   0.472982E-08   0.310327E-08  -0.189421E-07   0.202033E-07   0.301855E-08  -0.135287E-08
   0.602250E+01   0.650000E-01  -0.404203E-05  -0.401405E-05   0.104194E-04   0.127078E-07   0.832985E-08  -0.503138E-07   0.552175E-07   0.810437E-08  -0.362225E-08
   0.602500E+01   0.650000E-01  -0.975424E-05  -0.968687E-05   0.251059E-04   0.309042E-07   0.202357E-07  -0.120812E-06   0.136857E-06   0.196933E-07  -0.877430E-08
   0.602750E+01   0.650000E-01  -0.213626E-04  -0.212153E-04   0.548884E-04   0.682893E-07   0.446593E-07  -0.263187E-06   0.308868E-06   0.434764E-07  -0.193013E-07
   0.603000E+01   0.650000E-01  -0.426419E-04  -0.423482E-04   0.109343E-03   0.137729E-06   0.899394E-07  -0.522404E-06   0.637702E-06   0.875893E-07  -0.387264E-07
   0.603250E+01   0.650000E-01  -0.779633E-04  -0.774268E-04   0.199454E-03   0.254855E-06   0.166135E-06  -0.949616E-06   0.121082E-05   0.161861E-06  -0.712324E-07
   0.603500E+01   0.650000E-01  -0.131304E-03  -0.130401E-03   0.335020E-03   0.435219E-06   0.283132E-06  -0.159021E-05   0.212670E-05   0.275977E-06  -0.120816E-06
   0.603750E+01   0.650000E-01  -0.205010E-03  -0.203597E-03   0.521478E-03   0.690445E-06   0.448112E-06  -0.246962E-05   0.347789E-05   0.437018E-06  -0.190184E-06
   0.604000E+01   0.650000E-01  -0.298831E-03  -0.296767E-03   0.757487E-03   0.102490E-05   0.663398E-06  -0.358325E-05   0.533261E-05   0.647354E-06  -0.279856E-06
   0.604250E+01   0.650000E-01  -0.409733E-03  -0.406890E-03   0.103455E-02   0.143447E-05   0.925691E-06  -0.489615E-05   0.772200E-05   0.903891E-06  -0.387893E-06
   0.604500E+01   0.650000E-01  -0.532584E-03  -0.528860E-03   0.133889E-02   0.190793E-05   0.122704E-05  -0.635318E-05   0.106372E-04   0.119899E-05  -0.510405E-06
   0.604750E+01   0.650000E-01  -0.661380E-03  -0.656707E-03   0.165473E-02   0.243003E-05   0.155702E-05  -0.789456E-05   0.140367E-04   0.152255E-05  -0.642550E-06
   0.605000E+01   0.650000E-01  -0.790477E-03  -0.784816E-03   0.196753E-02   0.298499E-05   0.190506E-05  -0.946926E-05   0.178589E-04   0.186435E-05  -0.779574E-06
   0.605250E+01   0.650000E-01  -0.915400E-03  -0.908729E-03   0.226601E-02   0.355910E-05   0.226222E-05  -0.110418E-04   0.220361E-04   0.221566E-05  -0.917535E-06
   0.605500E+01   0.650000E-01  -0.103314E-02  -0.102544E-02   0.254287E-02   0.414215E-05   0.262182E-05  -0.125936E-04   0.265030E-04   0.256998E-05  -0.105360E-05
   0.605750E+01   0.650000E-01  -0.114202E-02  -0.113329E-02   0.279428E-02   0.472719E-05   0.297951E-05  -0.141206E-04   0.312003E-04   0.292297E-05  -0.118602E-05
   0.606000E+01   0.650000E-01  -0.124134E-02  -0.123158E-02   0.301901E-02   0.530950E-05   0.333268E-05  -0.156278E-04   0.360768E-04   0.327206E-05  -0.131381E-05
   0.606250E+01   0.650000E-01  -0.133103E-02  -0.132022E-02   0.321751E-02   0.588591E-05   0.367999E-05  -0.171231E-04   0.410909E-04   0.361590E-05  -0.143655E-05
   0.606500E+01   0.650000E-01  -0.141140E-02  -0.139953E-02   0.339117E-02   0.645500E-05   0.402092E-05  -0.186141E-04   0.462104E-04   0.395394E-05  -0.155411E-05
   0.606750E+01   0.650000E-01  -0.148304E-02  -0.147008E-02   0.354186E-02   0.701668E-05   0.435545E-05  -0.201089E-04   0.514080E-04   0.428607E-05  -0.166665E-05
   0.607000E+01   0.650000E-01  -0.154662E-02  -0.153254E-02   0.367163E-02   0.757072E-05   0.468385E-05  -0.216176E-04   0.566595E-04   0.461248E-05  -0.177449E-05
   0.607250E+01   0.650000E-01  -0.160278E-02  -0.158759E-02   0.378253E-02   0.811606E-05   0.500654E-05  -0.231479E-04   0.619461E-04   0.493358E-05  -0.187791E-05
   0.607500E+01   0.650000E-01  -0.165212E-02  -0.163579E-02   0.387655E-02   0.865242E-05   0.532398E-05  -0.247028E-04   0.672564E-04   0.524985E-05  -0.197716E-05
   0.607750E+01   0.650000E-01  -0.169529E-02  -0.167776E-02   0.395553E-02   0.918131E-05   0.563674E-05  -0.262841E-04   0.725822E-04   0.556175E-05  -0.207257E-05
   0.608000E+01   0.650000E-01  -0.173297E-02  -0.171419E-02   0.402117E-02   0.970404E-05   0.594539E-05  -0.278965E-04   0.779140E-04   0.586975E-05  -0.216460E-05
   0.608250E+01   0.650000E-01  -0.176571E-02  -0.174569E-02   0.407499E-02   0.102198E-04   0.625046E-05  -0.295463E-04   0.832428E-04   0.617438E-05  -0.225363E-05
   0.608500E+01   0.650000E-01  -0.179392E-02  -0.177267E-02   0.411838E-02   0.107272E-04   0.655243E-05  -0.312351E-04   0.885653E-04   0.647614E-05  -0.233987E-05
   0.608750E+01   0.650000E-01  -0.181799E-02  -0.179546E-02   0.415258E-02   0.112277E-04   0.685174E-05  -0.329607E-04   0.938828E-04   0.677550E-05  -0.242352E-05
   0.609000E+01   0.650000E-01  -0.183845E-02  -0.181452E-02   0.417870E-02   0.117238E-04   0.714891E-05  -0.347227E-04   0.991950E-04   0.707282E-05  -0.250491E-05
   0.609250E+01   0.650000E-01  -0.185577E-02  -0.183043E-02   0.419770E-02   0.122158E-04   0.744436E-05  -0.365258E-04   0.104498E-03   0.736848E-05  -0.258450E-05
   0.609500E+01   0.650000E-01  -0.187021E-02  -0.184353E-02   0.421045E-02   0.127014E-04   0.773844E-05  -0.383742E-04   0.109790E-03   0.766287E-05  -0.266253E-05
   0.609750E+01   0.650000E-01  -0.188191E-02  -0.185391E-02   0.421773E-02   0.131802E-04   0.803146E-05  -0.402667E-04   0.115073E-03   0.795639E-05  -0.273903E-05
   0.610000E+01   0.650000E-01  -0.189118E-02  -0.186171E-02   0.422022E-02   0.136549E-04   0.832377E-05  -0.421991E-04   0.120354E-03   0.824930E-05  -0.281411E-05
   0.610250E+01   0.650000E-01  -0.189847E-02  -0.186740E-02   0.421851E-02   0.141278E-04   0.861569E-05  -0.441717E-04   0.125633E-03   0.854184E-05  -0.288818E-05
   0.610500E+01   0.650000E-01  -0.190403E-02  -0.187145E-02   0.421314E-02   0.145974E-04   0.890752E-05  -0.461902E-04   0.130910E-03   0.883426E-05  -0.296166E-05
   0.610750E+01   0.650000E-01  -0.190784E-02  -0.187389E-02   0.420457E-02   0.150613E-04   0.919945E-05  -0.482584E-04   0.136184E-03   0.912688E-05  -0.303457E-05
   0.611000E+01   0.650000E-01  -0.190996E-02  -0.187457E-02   0.419323E-02   0.155201E-04   0.949168E-05  -0.503727E-04   0.141460E-03   0.941992E-05  -0.310675E-05
   0.611250E+01   0.650000E-01  -0.191077E-02  -0.187367E-02   0.417947E-02   0.159774E-04   0.978445E-05  -0.525283E-04   0.146747E-03   0.971353E-05  -0.317839E-05
   0.611500E+01   0.650000E-01  -0.191057E-02  -0.187176E-02   0.416363E-02   0.164345E-04   0.100780E-04  -0.547274E-04   0.152044E-03   0.100079E-04  -0.325005E-05
   0.611750E+01   0.650000E-01  -0.190938E-02  -0.186907E-02   0.414599E-02   0.168885E-04   0.103725E-04  -0.569775E-04   0.157352E-03   0.103032E-04  -0.332201E-05
   0.612000E+01   0.650000E-01  -0.190705E-02  -0.186534E-02   0.412680E-02   0.173374E-04   0.106681E-04  -0.592810E-04   0.162670E-03   0.105996E-04  -0.339397E-05
   0.612250E+01   0.650000E-01  -0.190377E-02  -0.186039E-02   0.410629E-02   0.177831E-04   0.109649E-04  -0.616320E-04   0.168006E-03   0.108973E-04  -0.346574E-05
   0.612500E+01   0.650000E-01  -0.189987E-02  -0.185462E-02   0.408466E-02   0.182293E-04   0.112631E-04  -0.640267E-04   0.173367E-03   0.111964E-04  -0.353781E-05
   0.612750E+01   0.650000E-01  -0.189549E-02  -0.184853E-02   0.406210E-02   0.186761E-04   0.115629E-04  -0.664701E-04   0.178756E-03   0.114971E-04  -0.361077E-05
   0.613000E+01   0.650000E-01  -0.189046E-02  -0.184206E-02   0.403876E-02   0.191199E-04   0.118644E-04  -0.689701E-04   0.184167E-03   0.117994E-04  -0.368453E-05
   0.613250E+01   0.650000E-01  -0.188472E-02  -0.183478E-02   0.401474E-02   0.195589E-04   0.121676E-04  -0.715270E-04   0.189602E-03   0.121034E-04  -0.375858E-05
   0.613500E+01   0.650000E-01  -0.187854E-02  -0.182673E-02   0.399022E-02   0.199968E-04   0.124727E-04  -0.741342E-04   0.195073E-03   0.124095E-04  -0.383305E-05
   0.613750E+01   0.650000E-01  -0.187216E-02  -0.181843E-02   0.396532E-02   0.204370E-04   0.127798E-04  -0.767895E-04   0.200588E-03   0.127176E-04  -0.390867E-05
   0.614000E+01   0.650000E-01  -0.186550E-02  -0.181017E-02   0.394009E-02   0.208781E-04   0.130892E-04  -0.794992E-04   0.206142E-03   0.130277E-04  -0.398576E-05
   0.614250E+01   0.650000E-01  -0.185841E-02  -0.180160E-02   0.391460E-02   0.213153E-04   0.134006E-04  -0.822716E-04   0.211729E-03   0.133399E-04  -0.406383E-05
   0.614500E+01   0.650000E-01  -0.185096E-02  -0.179242E-02   0.388897E-02   0.217488E-04   0.137144E-04  -0.851068E-04   0.217358E-03   0.136546E-04  -0.414252E-05
