 #the tildeD tensor -- Eq. 12 of TAS17
 # in units of [ dimensionless ] 
#                             |                                      symmetric part                                     ||              asymmetric part              |
   # EFERMI(eV)      omega(eV)             xx             yy             zz             xy             xz             yz              x              y              z
   0.585750E+01   0.550000E-01   0.362994E-01   0.352202E-01  -0.599605E-02   0.367488E-03   0.487511E-04  -0.120489E-03   0.357046E-03   0.550113E-04  -0.455590E-04
   0.586000E+01   0.550000E-01   0.375880E-01   0.365682E-01  -0.474650E-02   0.356905E-03   0.514912E-04  -0.142256E-03   0.316421E-03   0.591857E-04  -0.439061E-04
   0.586250E+01   0.550000E-01   0.385926E-01   0.376530E-01  -0.355897E-02   0.344541E-03   0.543607E-04  -0.192466E-03   0.264203E-03   0.627620E-04  -0.422695E-04
   0.586500E+01   0.550000E-01   0.392343E-01   0.384049E-01  -0.249350E-02   0.330101E-03   0.573151E-04  -0.278670E-03   0.197542E-03   0.658061E-04  -0.406022E-04
   0.586750E+01   0.550000E-01   0.393854E-01   0.387008E-01  -0.161457E-02   0.313743E-03   0.603366E-04  -0.401140E-03   0.118012E-03   0.684080E-04  -0.389037E-04
   0.587000E+01   0.550000E-01   0.388948E-01   0.383953E-01  -0.974861E-03   0.295729E-03   0.634029E-04  -0.552264E-03   0.310076E-04   0.706378E-04  -0.372056E-04
   0.587250E+01   0.550000E-01   0.376580E-01   0.373905E-01  -0.599363E-03   0.276221E-03   0.664672E-04  -0.717581E-03  -0.557093E-04   0.725312E-04  -0.355390E-04
   0.587500E+01   0.550000E-01   0.356840E-01   0.356961E-01  -0.476408E-03   0.255374E-03   0.694503E-04  -0.878556E-03  -0.133785E-03   0.740964E-04  -0.339109E-04
   0.587750E+01   0.550000E-01   0.331139E-01   0.334412E-01  -0.558986E-03   0.233570E-03   0.722420E-04  -0.101679E-02  -0.196113E-03   0.753249E-04  -0.323012E-04
   0.588000E+01   0.550000E-01   0.301803E-01   0.308337E-01  -0.775491E-03   0.211523E-03   0.747041E-04  -0.111848E-02  -0.238394E-03   0.762004E-04  -0.306770E-04
   0.588250E+01   0.550000E-01   0.271380E-01   0.280976E-01  -0.104590E-02   0.190135E-03   0.766742E-04  -0.117724E-02  -0.259908E-03   0.767031E-04  -0.290149E-04
   0.588500E+01   0.550000E-01   0.242028E-01   0.254216E-01  -0.129812E-02   0.170220E-03   0.779765E-04  -0.119436E-02  -0.263163E-03   0.768071E-04  -0.273193E-04
   0.588750E+01   0.550000E-01   0.215205E-01   0.229364E-01  -0.148003E-02   0.152298E-03   0.784445E-04  -0.117652E-02  -0.252660E-03   0.764723E-04  -0.256263E-04
   0.589000E+01   0.550000E-01   0.191661E-01   0.207149E-01  -0.156455E-02   0.136565E-03   0.779556E-04  -0.113273E-02  -0.233432E-03   0.756368E-04  -0.239941E-04
   0.589250E+01   0.550000E-01   0.171582E-01   0.187834E-01  -0.154844E-02   0.122989E-03   0.764627E-04  -0.107162E-02  -0.209940E-03   0.742195E-04  -0.224827E-04
   0.589500E+01   0.550000E-01   0.154779E-01   0.171354E-01  -0.144741E-02   0.111419E-03   0.740080E-04  -0.999965E-03  -0.185531E-03   0.721399E-04  -0.211341E-04
   0.589750E+01   0.550000E-01   0.140857E-01   0.157433E-01  -0.129121E-02   0.101656E-03   0.707087E-04  -0.922280E-03  -0.162310E-03   0.693466E-04  -0.199600E-04
   0.590000E+01   0.550000E-01   0.129329E-01   0.145675E-01  -0.112074E-02   0.934560E-04   0.667195E-04  -0.841181E-03  -0.141240E-03   0.658426E-04  -0.189416E-04
   0.590250E+01   0.550000E-01   0.119667E-01   0.135617E-01  -0.986532E-03   0.865131E-04   0.621923E-04  -0.758130E-03  -0.122374E-03   0.616892E-04  -0.180375E-04
   0.590500E+01   0.550000E-01   0.111314E-01   0.126752E-01  -0.945995E-03   0.804605E-04   0.572520E-04  -0.674102E-03  -0.105179E-03   0.569906E-04  -0.171969E-04
   0.590750E+01   0.550000E-01   0.103700E-01   0.118549E-01  -0.105637E-02   0.749006E-04   0.519934E-04  -0.589869E-03  -0.889216E-04   0.518669E-04  -0.163716E-04
   0.591000E+01   0.550000E-01   0.962815E-02   0.110496E-01  -0.136218E-02   0.694631E-04   0.464924E-04  -0.505989E-03  -0.731170E-04   0.464330E-04  -0.155222E-04
   0.591250E+01   0.550000E-01   0.886140E-02   0.102155E-01  -0.187922E-02   0.638614E-04   0.408214E-04  -0.422898E-03  -0.580655E-04   0.407919E-04  -0.146174E-04
   0.591500E+01   0.550000E-01   0.804266E-02   0.932344E-02  -0.258021E-02   0.579266E-04   0.350619E-04  -0.341463E-03  -0.452799E-04   0.350423E-04  -0.136288E-04
   0.591750E+01   0.550000E-01   0.716716E-02   0.836423E-02  -0.338816E-02   0.516159E-04   0.293158E-04  -0.263753E-03  -0.374269E-04   0.292942E-04  -0.125288E-04
   0.592000E+01   0.550000E-01   0.625192E-02   0.734927E-02  -0.418253E-02   0.450019E-04   0.237133E-04  -0.193406E-03  -0.374262E-04   0.236825E-04  -0.112940E-04
   0.592250E+01   0.550000E-01   0.532875E-02   0.630631E-02  -0.482079E-02   0.382512E-04   0.184145E-04  -0.134935E-03  -0.468111E-04   0.183725E-04  -0.991699E-05
   0.592500E+01   0.550000E-01   0.443322E-02   0.527121E-02  -0.517277E-02   0.315929E-04   0.135997E-04  -0.919795E-04  -0.641322E-04   0.135491E-04  -0.842087E-05
   0.592750E+01   0.550000E-01   0.359494E-02   0.427987E-02  -0.515859E-02   0.252780E-04   0.944320E-05  -0.653572E-04  -0.845537E-04   0.939020E-05  -0.686640E-05
   0.593000E+01   0.550000E-01   0.283343E-02   0.336328E-02  -0.477543E-02   0.195352E-04   0.607661E-05  -0.522213E-04  -0.101319E-03   0.602795E-05  -0.534436E-05
   0.593250E+01   0.550000E-01   0.216009E-02   0.254604E-02  -0.409958E-02   0.145348E-04   0.355249E-05  -0.470853E-04  -0.108549E-03   0.351307E-05  -0.395293E-05
   0.593500E+01   0.550000E-01   0.158216E-02   0.184617E-02  -0.326099E-02   0.103709E-04   0.182741E-05  -0.441883E-04  -0.103789E-03   0.179909E-05  -0.277034E-05
   0.593750E+01   0.550000E-01   0.110473E-02   0.127419E-02  -0.240162E-02   0.706154E-05   0.773870E-06  -0.397289E-04  -0.887765E-04   0.755759E-06  -0.183628E-05
   0.594000E+01   0.550000E-01   0.729468E-03   0.831571E-03  -0.163610E-02   0.456084E-05   0.216859E-06  -0.327078E-04  -0.681455E-04   0.206515E-06  -0.114932E-05
   0.594250E+01   0.550000E-01   0.452045E-03   0.509811E-03  -0.102977E-02   0.277511E-05  -0.215231E-07  -0.242241E-04  -0.470758E-04  -0.268100E-07  -0.677743E-06
   0.594500E+01   0.550000E-01   0.261063E-03   0.291726E-03  -0.597789E-03   0.157927E-05  -0.872761E-07  -0.160573E-04  -0.293301E-04  -0.897005E-07  -0.375199E-06
   0.594750E+01   0.550000E-01   0.139620E-03   0.154851E-03  -0.319338E-03   0.834570E-06  -0.792278E-07  -0.952194E-05  -0.165039E-04  -0.802284E-07  -0.194029E-06
   0.595000E+01   0.550000E-01   0.687550E-04   0.758035E-04  -0.156540E-03   0.406813E-06  -0.518361E-07  -0.505550E-05  -0.839234E-05  -0.522096E-07  -0.931637E-07
   0.595250E+01   0.550000E-01   0.310142E-04   0.340357E-04  -0.701906E-04   0.181823E-06  -0.279526E-07  -0.240529E-05  -0.385631E-05  -0.280797E-07  -0.412650E-07
   0.595500E+01   0.550000E-01   0.127553E-04   0.139476E-04  -0.286891E-04   0.741238E-07  -0.129694E-07  -0.102600E-05  -0.160017E-05  -0.130093E-07  -0.167542E-07
   0.595750E+01   0.550000E-01   0.476307E-05   0.519348E-05  -0.106519E-04   0.274402E-07  -0.527219E-08  -0.392404E-06  -0.598942E-06  -0.528389E-08  -0.619987E-08
   0.596000E+01   0.550000E-01   0.160899E-05   0.175037E-05  -0.358068E-05   0.918967E-08  -0.189389E-08  -0.134516E-06  -0.201938E-06  -0.189714E-08  -0.208074E-08
   0.596250E+01   0.550000E-01   0.490121E-06   0.532183E-06  -0.108637E-05   0.277531E-08  -0.603716E-09  -0.413051E-07  -0.612331E-07  -0.604580E-09  -0.630724E-09
   0.596500E+01   0.550000E-01   0.134258E-06   0.145548E-06  -0.296658E-06   0.753802E-09  -0.171118E-09  -0.113519E-07  -0.166718E-07  -0.171337E-09  -0.172100E-09
   0.596750E+01   0.550000E-01   0.329944E-07   0.357195E-07  -0.727331E-07   0.183717E-09  -0.431617E-10  -0.278978E-08  -0.406923E-08  -0.432140E-10  -0.421547E-10
   0.597000E+01   0.550000E-01   0.725988E-08   0.784998E-08  -0.159764E-07   0.401004E-10  -0.968996E-11  -0.612485E-09  -0.889039E-09  -0.970169E-11  -0.924825E-11
   0.597250E+01   0.550000E-01   0.142779E-08   0.154218E-08  -0.313834E-08   0.782598E-11  -0.193599E-11  -0.120014E-09  -0.173620E-09  -0.193831E-11  -0.181394E-11
   0.597500E+01   0.550000E-01   0.250619E-09   0.270435E-09  -0.550443E-09   0.136366E-11  -0.344064E-12  -0.209692E-10  -0.302691E-10  -0.344536E-12  -0.317590E-12
   0.597750E+01   0.550000E-01   0.392121E-10   0.422747E-10  -0.860828E-10   0.211871E-12  -0.544027E-13  -0.326392E-11  -0.470543E-11  -0.544575E-13  -0.495542E-13
   0.598000E+01   0.550000E-01   0.546146E-11   0.588336E-11  -0.119871E-10   0.293178E-13  -0.765697E-14  -0.452292E-12  -0.651374E-12  -0.762657E-14  -0.688904E-14
   0.598250E+01   0.550000E-01   0.675602E-12   0.727326E-12  -0.148266E-11   0.360622E-14  -0.952900E-15  -0.557846E-13  -0.802474E-13  -0.953359E-15  -0.849789E-15
   0.598500E+01   0.550000E-01   0.736301E-13   0.791990E-13  -0.161521E-12   0.394263E-15  -0.108212E-15  -0.606395E-14  -0.869929E-14  -0.100286E-15  -0.924537E-16
   0.598750E+01   0.550000E-01   0.661040E-14   0.706652E-14  -0.144794E-13   0.352038E-16  -0.980140E-17  -0.655271E-15  -0.887566E-15  -0.859335E-17  -0.767137E-17
   0.599000E+01   0.550000E-01  -0.121404E-14  -0.118739E-14   0.319462E-14   0.681826E-17   0.235546E-17  -0.154913E-15  -0.153357E-15   0.234908E-17  -0.161563E-17
   0.599250E+01   0.550000E-01  -0.190453E-13  -0.188203E-13   0.459795E-13   0.589366E-16   0.343868E-16  -0.176977E-15   0.280863E-15   0.348684E-16  -0.169405E-16
   0.599500E+01   0.550000E-01  -0.177700E-12  -0.176184E-12   0.427081E-12   0.549272E-15   0.319321E-15  -0.209541E-14   0.204901E-14   0.325470E-15  -0.157246E-15
   0.599750E+01   0.550000E-01  -0.146056E-11  -0.144847E-11   0.350108E-11   0.451201E-14   0.262605E-14  -0.165151E-13   0.179000E-13   0.267462E-14  -0.129242E-14
   0.600000E+01   0.550000E-01  -0.106502E-10  -0.105648E-10   0.254724E-10   0.329209E-13   0.191550E-13  -0.122667E-12   0.128764E-12   0.195080E-13  -0.942458E-14
   0.600250E+01   0.550000E-01  -0.690412E-10  -0.685004E-10   0.164869E-09   0.213670E-12   0.124325E-12  -0.804057E-12   0.830040E-12   0.126657E-12  -0.611458E-13
   0.600500E+01   0.550000E-01  -0.398431E-09  -0.395361E-09   0.950421E-09   0.123526E-11   0.718867E-12  -0.466556E-11   0.479868E-11   0.732599E-12  -0.353227E-12
   0.600750E+01   0.550000E-01  -0.204935E-08  -0.203371E-08   0.488486E-08   0.636899E-11   0.370754E-11  -0.240427E-10   0.248559E-10   0.377912E-11  -0.181922E-11
   0.601000E+01   0.550000E-01  -0.940750E-08  -0.933608E-08   0.224109E-07   0.293262E-10   0.170766E-10  -0.110297E-09   0.115364E-09   0.174079E-10  -0.836428E-11
   0.601250E+01   0.550000E-01  -0.385998E-07  -0.383074E-07   0.919047E-07   0.120774E-09   0.703445E-10  -0.451550E-09   0.480028E-09   0.717081E-10  -0.343821E-10
   0.601500E+01   0.550000E-01  -0.141804E-06  -0.140731E-06   0.337435E-06   0.445621E-09   0.259599E-09  -0.165369E-08   0.179257E-08   0.264609E-09  -0.126575E-09
   0.601750E+01   0.550000E-01  -0.467343E-06  -0.463809E-06   0.111134E-05   0.147605E-08   0.859988E-09  -0.543077E-08   0.601765E-08   0.876461E-09  -0.418161E-09
   0.602000E+01   0.550000E-01  -0.138488E-05  -0.137442E-05   0.329063E-05   0.439930E-08   0.256342E-08  -0.160330E-07   0.182022E-07   0.261208E-08  -0.124259E-08
   0.602250E+01   0.550000E-01  -0.369971E-05  -0.367182E-05   0.878288E-05   0.118307E-07   0.689438E-08  -0.426670E-07   0.497555E-07   0.702386E-08  -0.333031E-08
   0.602500E+01   0.550000E-01  -0.893835E-05  -0.887108E-05   0.211968E-04   0.288006E-07   0.167857E-07  -0.102667E-06   0.123344E-06   0.170973E-07  -0.807606E-08
   0.602750E+01   0.550000E-01  -0.196006E-04  -0.194533E-04   0.464259E-04   0.637124E-07   0.371382E-07  -0.224182E-06   0.278441E-06   0.378187E-07  -0.177871E-07
   0.603000E+01   0.550000E-01  -0.391802E-04  -0.388861E-04   0.926744E-04   0.128659E-06   0.750044E-07  -0.446157E-06   0.575067E-06   0.763580E-07  -0.357367E-07
   0.603250E+01   0.550000E-01  -0.717476E-04  -0.712093E-04   0.169438E-03   0.238398E-06   0.138990E-06  -0.813417E-06   0.109235E-05   0.141454E-06  -0.658322E-07
   0.603500E+01   0.550000E-01  -0.121049E-03  -0.120141E-03   0.285345E-03   0.407733E-06   0.237721E-06  -0.136665E-05   0.191965E-05   0.241851E-06  -0.111842E-06
   0.603750E+01   0.550000E-01  -0.189367E-03  -0.187945E-03   0.445453E-03   0.647913E-06   0.377750E-06  -0.213024E-05   0.314143E-05   0.384161E-06  -0.176380E-06
   0.604000E+01   0.550000E-01  -0.276623E-03  -0.274541E-03   0.649163E-03   0.963497E-06   0.561716E-06  -0.310337E-05   0.482085E-05   0.571003E-06  -0.260059E-06
   0.604250E+01   0.550000E-01  -0.380171E-03  -0.377298E-03   0.889789E-03   0.135113E-05   0.787620E-06  -0.425915E-05   0.698828E-05   0.800261E-06  -0.361226E-06
   0.604500E+01   0.550000E-01  -0.495399E-03  -0.491630E-03   0.115605E-02   0.180075E-05   0.104950E-05  -0.555272E-05   0.963872E-05   0.106580E-05  -0.476398E-06
   0.604750E+01   0.550000E-01  -0.616833E-03  -0.612097E-03   0.143476E-02   0.229840E-05   0.133915E-05  -0.693422E-05   0.127379E-04   0.135920E-05  -0.601166E-06
   0.605000E+01   0.550000E-01  -0.739260E-03  -0.733518E-03   0.171352E-02   0.282942E-05   0.164801E-05  -0.836008E-05   0.162339E-04   0.167173E-05  -0.731150E-06
   0.605250E+01   0.550000E-01  -0.858488E-03  -0.851716E-03   0.198253E-02   0.338097E-05   0.196861E-05  -0.979913E-05   0.200690E-04   0.199580E-05  -0.862671E-06
   0.605500E+01   0.550000E-01  -0.971628E-03  -0.963814E-03   0.223517E-02   0.394335E-05   0.229523E-05  -0.112341E-04   0.241872E-04   0.232558E-05  -0.993045E-06
   0.605750E+01   0.550000E-01  -0.107700E-02  -0.106814E-02   0.246773E-02   0.450983E-05   0.262392E-05  -0.126601E-04   0.285369E-04   0.265707E-05  -0.112056E-05
   0.606000E+01   0.550000E-01  -0.117383E-02  -0.116392E-02   0.267867E-02   0.507573E-05   0.295214E-05  -0.140804E-04   0.330735E-04   0.298771E-05  -0.124422E-05
   0.606250E+01   0.550000E-01  -0.126192E-02  -0.125096E-02   0.286792E-02   0.563780E-05   0.327838E-05  -0.155005E-04   0.377605E-04   0.331605E-05  -0.136355E-05
   0.606500E+01   0.550000E-01  -0.134146E-02  -0.132944E-02   0.303627E-02   0.619448E-05   0.360182E-05  -0.169260E-04   0.425688E-04   0.364127E-05  -0.147834E-05
   0.606750E+01   0.550000E-01  -0.141290E-02  -0.139978E-02   0.318498E-02   0.674550E-05   0.392210E-05  -0.183636E-04   0.474734E-04   0.396303E-05  -0.158869E-05
   0.607000E+01   0.550000E-01  -0.147678E-02  -0.146255E-02   0.331551E-02   0.729042E-05   0.423914E-05  -0.198216E-04   0.524516E-04   0.428124E-05  -0.169482E-05
   0.607250E+01   0.550000E-01  -0.153365E-02  -0.151832E-02   0.342942E-02   0.782803E-05   0.455299E-05  -0.213065E-04   0.574855E-04   0.459603E-05  -0.179696E-05
   0.607500E+01   0.550000E-01  -0.158402E-02  -0.156756E-02   0.352824E-02   0.835792E-05   0.486382E-05  -0.228205E-04   0.625637E-04   0.490762E-05  -0.189528E-05
   0.607750E+01   0.550000E-01  -0.162847E-02  -0.161082E-02   0.361341E-02   0.888145E-05   0.517189E-05  -0.243650E-04   0.676772E-04   0.521628E-05  -0.199008E-05
   0.608000E+01   0.550000E-01  -0.166760E-02  -0.164872E-02   0.368632E-02   0.939979E-05   0.547750E-05  -0.259442E-04   0.728160E-04   0.552226E-05  -0.208174E-05
   0.608250E+01   0.550000E-01  -0.170192E-02  -0.168182E-02   0.374821E-02   0.991193E-05   0.578095E-05  -0.275635E-04   0.779706E-04   0.582590E-05  -0.217062E-05
   0.608500E+01   0.550000E-01  -0.173180E-02  -0.171050E-02   0.380025E-02   0.104165E-04   0.608251E-05  -0.292243E-04   0.831365E-04   0.612756E-05  -0.225689E-05
   0.608750E+01   0.550000E-01  -0.175761E-02  -0.173504E-02   0.384350E-02   0.109149E-04   0.638245E-05  -0.309243E-04   0.883137E-04   0.642756E-05  -0.234070E-05
   0.609000E+01   0.550000E-01  -0.177982E-02  -0.175588E-02   0.387890E-02   0.114094E-04   0.668111E-05  -0.326630E-04   0.935006E-04   0.672616E-05  -0.242239E-05
   0.609250E+01   0.550000E-01  -0.179891E-02  -0.177358E-02   0.390730E-02   0.119004E-04   0.697879E-05  -0.344447E-04   0.986926E-04   0.702361E-05  -0.250237E-05
   0.609500E+01   0.550000E-01  -0.181511E-02  -0.178847E-02   0.392948E-02   0.123853E-04   0.727572E-05  -0.362733E-04   0.103886E-03   0.732024E-05  -0.258087E-05
   0.609750E+01   0.550000E-01  -0.182855E-02  -0.180061E-02   0.394612E-02   0.128638E-04   0.757210E-05  -0.381475E-04   0.109084E-03   0.761634E-05  -0.265789E-05
   0.610000E+01   0.550000E-01  -0.183953E-02  -0.181015E-02   0.395786E-02   0.133386E-04   0.786819E-05  -0.400631E-04   0.114290E-03   0.791213E-05  -0.273354E-05
   0.610250E+01   0.550000E-01  -0.184849E-02  -0.181754E-02   0.396523E-02   0.138120E-04   0.816424E-05  -0.420204E-04   0.119504E-03   0.820778E-05  -0.280822E-05
   0.610500E+01   0.550000E-01  -0.185567E-02  -0.182324E-02   0.396873E-02   0.142823E-04   0.846048E-05  -0.440248E-04   0.124724E-03   0.850351E-05  -0.288232E-05
   0.610750E+01   0.550000E-01  -0.186107E-02  -0.182729E-02   0.396881E-02   0.147470E-04   0.875705E-05  -0.460796E-04   0.129950E-03   0.879957E-05  -0.295588E-05
   0.611000E+01   0.550000E-01  -0.186473E-02  -0.182952E-02   0.396587E-02   0.152069E-04   0.905409E-05  -0.481815E-04   0.135186E-03   0.909617E-05  -0.302871E-05
   0.611250E+01   0.550000E-01  -0.186702E-02  -0.183014E-02   0.396025E-02   0.156655E-04   0.935181E-05  -0.503257E-04   0.140439E-03   0.939341E-05  -0.310102E-05
   0.611500E+01   0.550000E-01  -0.186826E-02  -0.182969E-02   0.395228E-02   0.161240E-04   0.965042E-05  -0.525143E-04   0.145708E-03   0.969145E-05  -0.317334E-05
   0.611750E+01   0.550000E-01  -0.186844E-02  -0.182840E-02   0.394223E-02   0.165796E-04   0.995006E-05  -0.547544E-04   0.150994E-03   0.999047E-05  -0.324594E-05
   0.612000E+01   0.550000E-01  -0.186745E-02  -0.182602E-02   0.393037E-02   0.170300E-04   0.102508E-04  -0.570483E-04   0.156294E-03   0.102906E-04  -0.331853E-05
   0.612250E+01   0.550000E-01  -0.186545E-02  -0.182238E-02   0.391691E-02   0.174774E-04   0.105528E-04  -0.593904E-04   0.161616E-03   0.105921E-04  -0.339094E-05
   0.612500E+01   0.550000E-01  -0.186279E-02  -0.181788E-02   0.390206E-02   0.179255E-04   0.108561E-04  -0.617767E-04   0.166968E-03   0.108949E-04  -0.346363E-05
   0.612750E+01   0.550000E-01  -0.185960E-02  -0.181300E-02   0.388602E-02   0.183743E-04   0.111611E-04  -0.642121E-04   0.172350E-03   0.111992E-04  -0.353718E-05
   0.613000E+01   0.550000E-01  -0.185570E-02  -0.180768E-02   0.386893E-02   0.188200E-04   0.114677E-04  -0.667043E-04   0.177758E-03   0.115052E-04  -0.361151E-05
   0.613250E+01   0.550000E-01  -0.185107E-02  -0.180152E-02   0.385093E-02   0.192610E-04   0.117759E-04  -0.692535E-04   0.183192E-03   0.118128E-04  -0.368612E-05
   0.613500E+01   0.550000E-01  -0.184594E-02  -0.179455E-02   0.383216E-02   0.197008E-04   0.120860E-04  -0.718534E-04   0.188665E-03   0.121224E-04  -0.376113E-05
   0.613750E+01   0.550000E-01  -0.184057E-02  -0.178728E-02   0.381279E-02   0.201432E-04   0.123982E-04  -0.745016E-04   0.194184E-03   0.124340E-04  -0.383727E-05
   0.614000E+01   0.550000E-01  -0.183488E-02  -0.178000E-02   0.379286E-02   0.205863E-04   0.127124E-04  -0.772042E-04   0.199743E-03   0.127476E-04  -0.391486E-05
   0.614250E+01   0.550000E-01  -0.182872E-02  -0.177239E-02   0.377245E-02   0.210256E-04   0.130286E-04  -0.799696E-04   0.205337E-03   0.130632E-04  -0.399339E-05
   0.614500E+01   0.550000E-01  -0.182217E-02  -0.176413E-02   0.375169E-02   0.214612E-04   0.133472E-04  -0.827976E-04   0.210974E-03   0.133811E-04  -0.407254E-05
   0.614750E+01   0.550000E-01  -0.181547E-02  -0.175548E-02   0.373071E-02   0.218981E-04   0.136682E-04  -0.856802E-04   0.216670E-03   0.137016E-04  -0.415284E-05
   0.615000E+01   0.550000E-01  -0.180871E-02  -0.174690E-02   0.370951E-02   0.223387E-04   0.139915E-04  -0.886141E-04   0.222423E-03   0.140245E-04  -0.423500E-05
   0.615250E+01   0.550000E-01  -0.180173E-02  -0.173839E-02   0.368810E-02   0.227788E-04   0.143173E-04  -0.916096E-04   0.228223E-03   0.143496E-04  -0.431882E-05
   0.615500E+01   0.550000E-01  -0.179448E-02  -0.172958E-02   0.366659E-02   0.232147E-04   0.146457E-04  -0.946783E-04   0.234075E-03   0.146774E-04  -0.440371E-05
   0.615750E+01   0.550000E-01  -0.178711E-02  -0.172036E-02   0.364512E-02   0.236492E-04   0.149771E-04  -0.978160E-04   0.239994E-03   0.150082E-04  -0.448979E-05
   0.616000E+01   0.550000E-01  -0.177977E-02  -0.171107E-02   0.362369E-02   0.240874E-04   0.153112E-04  -0.101009E-03   0.245983E-03   0.153419E-04  -0.457785E-05
   0.616250E+01   0.550000E-01  -0.177241E-02  -0.170200E-02   0.360221E-02   0.245287E-04   0.156479E-04  -0.104257E-03   0.252035E-03   0.156781E-04  -0.466815E-05
   0.616500E+01   0.550000E-01  -0.176492E-02  -0.169298E-02   0.358077E-02   0.249681E-04   0.159876E-04  -0.107581E-03   0.258149E-03   0.160172E-04  -0.476015E-05
   0.616750E+01   0.550000E-01  -0.175735E-02  -0.168375E-02   0.355955E-02   0.254042E-04   0.163308E-04  -0.110992E-03   0.264340E-03   0.163597E-04  -0.485356E-05
   0.617000E+01   0.550000E-01  -0.174984E-02  -0.167432E-02   0.353857E-02   0.258420E-04   0.166773E-04  -0.114472E-03   0.270614E-03   0.167058E-04  -0.494897E-05
   0.617250E+01   0.550000E-01  -0.174241E-02  -0.166502E-02   0.351767E-02   0.262843E-04   0.170266E-04  -0.118005E-03   0.276964E-03   0.170547E-04  -0.504697E-05
   0.617500E+01   0.550000E-01  -0.173497E-02  -0.165595E-02   0.349685E-02   0.267281E-04   0.173789E-04  -0.121608E-03   0.283386E-03   0.174065E-04  -0.514731E-05
   0.617750E+01   0.550000E-01  -0.172751E-02  -0.164695E-02   0.347635E-02   0.271696E-04   0.177353E-04  -0.125307E-03   0.289897E-03   0.177622E-04  -0.524950E-05
   0.618000E+01   0.550000E-01  -0.172015E-02  -0.163782E-02   0.345626E-02   0.276105E-04   0.180957E-04  -0.129100E-03   0.296508E-03   0.181221E-04  -0.535377E-05
   0.618250E+01   0.550000E-01  -0.171289E-02  -0.162866E-02   0.343640E-02   0.280550E-04   0.184594E-04  -0.132957E-03   0.303209E-03   0.184855E-04  -0.546080E-05
   0.618500E+01   0.550000E-01  -0.170569E-02  -0.161970E-02   0.341663E-02   0.285033E-04   0.188260E-04  -0.136871E-03   0.309989E-03   0.188517E-04  -0.557071E-05
   0.618750E+01   0.550000E-01  -0.169854E-02  -0.161101E-02   0.339714E-02   0.289519E-04   0.191968E-04  -0.140878E-03   0.316867E-03   0.192219E-04  -0.568303E-05
   0.619000E+01   0.550000E-01  -0.169152E-02  -0.160238E-02   0.337819E-02   0.293996E-04   0.195727E-04  -0.145004E-03   0.323865E-03   0.195972E-04  -0.579769E-05
   0.619250E+01   0.550000E-01  -0.168465E-02  -0.159370E-02   0.335967E-02   0.298492E-04   0.199528E-04  -0.149221E-03   0.330975E-03   0.199770E-04  -0.591524E-05
   0.619500E+01   0.550000E-01  -0.167785E-02  -0.158509E-02   0.334131E-02   0.303028E-04   0.203360E-04  -0.153495E-03   0.338173E-03   0.203599E-04  -0.603605E-05
   0.619750E+01   0.550000E-01  -0.167114E-02  -0.157676E-02   0.332310E-02   0.307592E-04   0.207229E-04  -0.157843E-03   0.345467E-03   0.207463E-04  -0.615986E-05
   0.620000E+01   0.550000E-01  -0.166461E-02  -0.156869E-02   0.330539E-02   0.312165E-04   0.211154E-04  -0.162315E-03   0.352896E-03   0.211382E-04  -0.628643E-05
 
 
#                             |                                      symmetric part                                     ||              asymmetric part              |
   # EFERMI(eV)      omega(eV)             xx             yy             zz             xy             xz             yz              x              y              z
   0.580000E+01   0.575000E-01  -0.329778E-02  -0.261721E-02  -0.188101E-01   0.595055E-03   0.759501E-04  -0.104474E-02   0.460291E-03  -0.304044E-04  -0.376595E-04
   0.580250E+01   0.575000E-01  -0.288477E-02  -0.229520E-02  -0.189982E-01   0.584709E-03   0.747664E-04  -0.960272E-03   0.502469E-03  -0.247225E-04  -0.401204E-04
   0.580500E+01   0.575000E-01  -0.223167E-02  -0.175149E-02  -0.191457E-01   0.574529E-03   0.736910E-04  -0.859162E-03   0.547421E-03  -0.191427E-04  -0.425502E-04
   0.580750E+01   0.575000E-01  -0.127844E-02  -0.940700E-03  -0.192413E-01   0.564528E-03   0.727096E-04  -0.743921E-03   0.593198E-03  -0.136709E-04  -0.449271E-04
   0.581000E+01   0.575000E-01   0.329182E-04   0.181137E-03  -0.192738E-01   0.554918E-03   0.718118E-04  -0.618172E-03   0.637833E-03  -0.832599E-05  -0.472441E-04
   0.581250E+01   0.575000E-01   0.172448E-02   0.163521E-02  -0.192325E-01   0.545870E-03   0.709838E-04  -0.486810E-03   0.679323E-03  -0.314113E-05  -0.494987E-04
   0.581500E+01   0.575000E-01   0.376494E-02   0.340477E-02  -0.191084E-01   0.537290E-03   0.701949E-04  -0.356531E-03   0.715280E-03   0.183952E-05  -0.516769E-04
   0.581750E+01   0.575000E-01   0.608075E-02   0.543946E-02  -0.188942E-01   0.528881E-03   0.693854E-04  -0.236040E-03   0.742659E-03   0.656057E-05  -0.537509E-04
   0.582000E+01   0.575000E-01   0.858079E-02   0.767332E-02  -0.185852E-01   0.520382E-03   0.684580E-04  -0.135069E-03   0.757972E-03   0.109501E-04  -0.556854E-04
   0.582250E+01   0.575000E-01   0.111745E-01   0.100403E-01  -0.181795E-01   0.511705E-03   0.672747E-04  -0.619745E-04   0.758172E-03   0.149159E-04  -0.574357E-04
